Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,OwnerUserId,OwnerDisplayName,ClosedDate,IsClosed,Tags
"41934","1","3693293","","2008-09-03 15:27:19","823","RyanTM","","0","<eclipse><svn>"
"41935","2","","41857","2008-09-03 15:28:53","1942","Kevin","","0",""
"41937","1","42002","","2008-09-03 15:29:24","1958","Mike Sharek","","0","<gis><latitude-longitude><proj4js><proj>"
"41938","2","","41925","2008-09-03 15:29:47","1989","Don","","0",""
"41939","2","","10308","2008-09-03 15:29:49","4039","m104","","0",""
"41941","2","","38348","2008-09-03 15:30:17","3203","jttraino","","0",""
"41942","2","","41869","2008-09-03 15:30:53","3714","kaiz.net","","0",""
"41944","2","","41908","2008-09-03 15:31:43","1786","John Sheehan","","0",""
"41946","2","","41925","2008-09-03 15:32:31","1324220","mashi","","0",""
"41947","2","","41839","2008-09-03 15:32:49","2974","robwells57","","0",""
"41948","1","41960","","2008-09-03 15:34:39","2688","bdukes","","0","<javascript><date>"
"41949","2","","41925","2008-09-03 15:34:52","1223","ColinYounger","","0",""
"41951","2","","41733","2008-09-03 15:36:17","3712","Barry Kelly","","0",""
"41952","2","","40840","2008-09-03 15:36:30","3114","Brian","","0",""
"41955","2","","41925","2008-09-03 15:37:05","2628","Kamikaze Mercenary","","0",""
"41956","2","","41925","2008-09-03 15:38:25","4144","Mike Fielden","","0",""
"41957","2","","41785","2008-09-03 15:38:47","4262","","","0",""
"41958","2","","41934","2008-09-03 15:39:02","1223","ColinYounger","","0",""
"41959","2","","41934","2008-09-03 15:40:51","986","Mark Ingram","","0",""
"41960","2","","41948","2008-09-03 15:42:01","268","Vincent Robert","","0",""
"41961","2","","41792","2008-09-03 15:42:48","1948","Andrew","","0",""
"41962","2","","41643","2008-09-03 15:43:10","2298","KeithB","","0",""
"41963","1","42032","","2008-09-03 15:43:42","2970","Marijn","2015-12-05 08:51:49","1","<version-control>"
"41964","2","","41925","2008-09-03 15:43:46","572","Thomas Owens","","0",""
"41965","2","","41908","2008-09-03 15:45:23","2889","Jason W","","0",""
"41966","2","","41948","2008-09-03 15:46:14","2628","Kamikaze Mercenary","","0",""
"41969","1","42046","","2008-09-03 15:47:23","3002","dF","","0","<python><linux><cross-platform><desktop>"
"41970","1","","","2008-09-03 15:49:20","1196","aku","","0","<fuzzy-search>"
"41973","2","","36347","2008-09-03 15:50:35","1968","Konrad Rudolph","","0",""
"41974","2","","41948","2008-09-03 15:51:56","3043","Joel Coehoorn","","0",""
"41979","2","","40545","2008-09-03 15:53:52","777","Jas","","0",""
"41981","2","","41479","2008-09-03 15:54:37","4407","Kevin Berridge","","0",""
"41982","2","","41925","2008-09-03 15:54:43","2915","Adam Davis","","0",""
"41985","2","","41594","2008-09-03 15:56:58","2720","Kaius","","0",""
"41986","2","","41785","2008-09-03 15:57:34","190","robaker","","0",""
"41989","2","","41970","2008-09-03 15:58:37","1902010","ceejayoz","","0",""
"41991","2","","41838","2008-09-03 15:59:05","3111","jwarzech","","0",""
"41993","2","","41908","2008-09-03 15:59:39","1153","81bronco","","0",""
"41994","1","42014","","2008-09-03 16:00:08","3294","Steven Williams","2015-06-21 04:24:24","1","<c#><xml>"
"41995","2","","41963","2008-09-03 16:00:10","4002","GingaNinja","","0",""
"41996","1","42024","","2008-09-03 16:01:01","4239","AndrewDotHay","","0","<sharepoint>"
"41999","2","","41969","2008-09-03 16:02:06","4275","Tanj","","0",""
"42002","2","","41937","2008-09-03 16:02:20","1324220","mashi","","0",""
"42005","2","","36109","2008-09-03 16:02:40","2844","WMR","","0",""
"42006","2","","41963","2008-09-03 16:02:50","3111","jwarzech","","0",""
"42007","2","","41643","2008-09-03 16:03:07","2915","Adam Davis","","0",""
"42011","2","","40021","2008-09-03 16:04:19","4419","jelevy","","0",""
"42013","1","","","2008-09-03 16:04:25","1223","ColinYounger","","0","<fuzzy-search><soundex><algorithm>"
"42014","2","","41994","2008-09-03 16:04:56","905","Keith","","0",""
"42015","1","","","2008-09-03 16:05:06","4407","Kevin Berridge","","0","<sql-server><indexing><sql-server-2005>"
"42017","1","","","2008-09-03 16:05:39","2361","Jakub Šturc","","0","<.net><exif>"
"42018","2","","41937","2008-09-03 16:05:51","507","Joseph Daigle","","0",""
"42021","2","","41785","2008-09-03 16:06:47","4020","Martin Salias","","0",""
"42022","2","","41994","2008-09-03 16:07:11","3043","Joel Coehoorn","","0",""
"42024","2","","41996","2008-09-03 16:07:39","418","dsteinweg","","0",""
"42025","2","","42013","2008-09-03 16:09:41","905","Keith","","0",""
"42026","2","","41963","2008-09-03 16:09:42","3233","Nick","","0",""
"42027","2","","41937","2008-09-03 16:10:42","1078","John Sibly","","0",""
"42028","2","","41925","2008-09-03 16:10:47","2884","jcoby","","0",""
"42029","2","","41970","2008-09-03 16:10:56","1223","ColinYounger","","0",""
"42031","2","","41963","2008-09-03 16:11:29","3114","Brian","","0",""
"42032","2","","41963","2008-09-03 16:12:24","2915","Adam Davis","","0",""
"42034","1","42048","","2008-09-03 16:13:06","577","Sam McAfee","","0","<python><tuples>"
"42036","2","","41785","2008-09-03 16:14:32","1121861","Mark Krenitsky","","0",""
"42037","2","","42013","2008-09-03 16:15:12","1223","ColinYounger","","0",""
"42039","2","","41969","2008-09-03 16:15:43","1249","ALassek","","0",""
"42043","2","","32494","2008-09-03 16:17:47","418","dsteinweg","","0",""
"42046","2","","41969","2008-09-03 16:18:25","4421","","","0",""
"42047","2","","42013","2008-09-03 16:18:45","3474","erickson","","0",""
"42048","2","","42034","2008-09-03 16:18:53","2600","Chris Upchurch","","0",""
"42049","2","","42034","2008-09-03 16:19:14","4203","Hank Gay","","0",""
"42050","2","","42034","2008-09-03 16:20:00","2971","Magnus Hoff","","0",""
"42052","2","","42034","2008-09-03 16:20:59","2775","sphereinabox","","0",""
"42054","2","","41963","2008-09-03 16:23:02","1037","onnodb","","0",""
"42055","2","","42034","2008-09-03 16:23:48","1043","Andrew","","0",""
"42057","2","","42013","2008-09-03 16:24:08","905","Keith","","0",""
"42058","2","","42017","2008-09-03 16:24:32","","user1228","","0",""
"42060","2","","42034","2008-09-03 16:25:17","4020","Martin Salias","","0",""
"42061","2","","31151","2008-09-03 16:25:29","1801","Slavo","","0",""
"42066","2","","42015","2008-09-03 16:28:33","3043","Joel Coehoorn","","0",""
"42067","2","","42015","2008-09-03 16:29:30","999","BlaM","","0",""
"42068","1","42073","","2008-09-03 16:30:12","3636","polarbear","","0","<javascript><json><newline>"
"42070","1","42092","","2008-09-03 16:30:50","1412","Chris Conway","","0","<unix><shell>"
"42073","2","","42068","2008-09-03 16:32:16","999","BlaM","","0",""
"42075","2","","41970","2008-09-03 16:34:41","3474","erickson","","0",""
"42076","1","42094","","2008-09-03 16:34:51","2644","pek","2012-07-20 01:38:20","1","<captcha>"
"42077","2","","42015","2008-09-03 16:35:22","740","SQLMenace","","0",""
"42079","2","","42076","2008-09-03 16:35:54","2600","Chris Upchurch","","0",""
"42081","2","","25450","2008-09-03 16:36:40","2977","Sam Murray-Sutton","","0",""
"42082","2","","41894","2008-09-03 16:36:55","3636","polarbear","","0",""
"42084","2","","42017","2008-09-03 16:37:54","1889","MikeScott8","","0",""
"42085","2","","42076","2008-09-03 16:38:27","2547","OwenP","","0",""
"42086","2","","41948","2008-09-03 16:38:43","2688","bdukes","","0",""
"42087","2","","42070","2008-09-03 16:39:02","41","Redbaron","","0",""
"42088","2","","32494","2008-09-03 16:39:04","1578","Steve Gury","","0",""
"42089","2","","42070","2008-09-03 16:39:41","4275","Tanj","","0",""
"42090","2","","41198","2008-09-03 16:39:46","2076253","Jeremy Kratz","","0",""
"42092","2","","42070","2008-09-03 16:40:09","1223","ColinYounger","","0",""
"42093","1","42175","","2008-09-03 16:40:20","4203","Hank Gay","2014-06-16 04:51:38","1","<python><identicon>"
"42094","2","","42076","2008-09-03 16:41:08","3043","Joel Coehoorn","","0",""
"42095","2","","42076","2008-09-03 16:41:20","4020","Martin Salias","","0",""
"42096","2","","42076","2008-09-03 16:41:43","2541","Sam Hasler","","0",""
"42097","2","","35186","2008-09-03 16:41:45","4249","matt b","","0",""
"42099","2","","42076","2008-09-03 16:42:02","3474","erickson","","0",""
"42100","2","","42076","2008-09-03 16:42:17","999","BlaM","","0",""
"42101","2","","42076","2008-09-03 16:42:19","1178","ila","","0",""
"42102","1","","","2008-09-03 16:44:59","4249","matt b","","0","<java><unit-testing><junit><singleton>"
"42103","2","","42070","2008-09-03 16:45:35","2547","OwenP","","0",""
"42105","2","","41643","2008-09-03 16:47:39","2961","Stu Thompson","","0",""
"42107","2","","40962","2008-09-03 16:49:12","2062","","","0",""
"42108","2","","42102","2008-09-03 16:50:56","122","Mike Stone","","0",""
"42115","1","373205","","2008-09-03 17:03:35","1889","MikeScott8","","0","<vb.net><cryptography><app-config><cryptographicexception>"
"42122","1","42170","","2008-09-03 17:06:40","194","Adam Haile","","0","<.net><xml>"
"42125","1","47693","","2008-09-03 17:08:18","3807","","","0","<c><gcc>"
"42126","1","42327","","2008-09-03 17:08:35","3114","Brian","","0","<c++><visual-studio>"
"42127","2","","42122","2008-09-03 17:09:26","736","swilliams","","0",""
"42130","2","","42102","2008-09-03 17:10:19","3087","Cem Catikkas","","0",""
"42133","2","","42125","2008-09-03 17:11:31","267","lassevk","","0",""
"42138","2","","42126","2008-09-03 17:19:36","2328","Craig H","","0",""
"42143","1","42159","","2008-09-03 17:24:05","287","basszero","","0","<google-chrome><process>"
"42144","2","","41042","2008-09-03 17:24:19","1842864","vitorsilva","","0",""
"42145","2","","41908","2008-09-03 17:24:46","308","Brad Tutterow","","0",""
"42146","1","42196","","2008-09-03 17:25:54","3475","Scott","","0","<sql-server><port><msde>"
"42147","2","","42146","2008-09-03 17:27:10","3153","Brian R. Bondy","","0",""
"42148","2","","41994","2008-09-03 17:27:18","1219","Eric Z Beard","","0",""
"42150","1","42157","","2008-09-03 17:28:30","4035","dance2die","","0","<c#><.net><unit-testing><windows-services>"
"42151","2","","41652","2008-09-03 17:29:03","1865","JasonS","","0",""
"42152","2","","42146","2008-09-03 17:29:16","1288","Bill the Lizard","","0",""
"42153","1","42163","","2008-09-03 17:30:05","2598","jjnguy","","0","<java><html><web-applications>"
"42155","2","","42150","2008-09-03 17:32:03","2469","Longhorn213","","0",""
"42157","2","","42150","2008-09-03 17:33:08","2194","Guy Starbuck","","0",""
"42159","2","","42143","2008-09-03 17:33:13","1902010","ceejayoz","","0",""
"42161","2","","42150","2008-09-03 17:33:43","4407","Kevin Berridge","","0",""
"42162","2","","42153","2008-09-03 17:33:58","4257","pkaeding","","0",""
"42163","2","","42153","2008-09-03 17:34:04","122","Mike Stone","","0",""
"42165","2","","42150","2008-09-03 17:34:33","909","Erik van Brakel","","0",""
"42167","2","","35248","2008-09-03 17:36:04","1902010","ceejayoz","","0",""
"42168","2","","35943","2008-09-03 17:36:24","2506","Gary Richardson","","0",""
"42169","1","","","2008-09-03 17:36:25","1765","Peter Turner","","0","<html><xslt><calendar>"
"42170","2","","42122","2008-09-03 17:37:13","1842864","vitorsilva","","0",""
"42171","1","88160","","2008-09-03 17:37:20","1950","Jon Erickson","","0","<ssis><ftp><business-intelligence>"
"42173","2","","42143","2008-09-03 17:38:18","636","BrianLy","","0",""
"42174","2","","42146","2008-09-03 17:38:50","3657","Jeremy","","0",""
"42175","2","","42093","2008-09-03 17:38:53","1531","Andreas Thomas","","0",""
"42176","2","","42153","2008-09-03 17:38:58","3295","toolkit","","0",""
"42177","2","","39053","2008-09-03 17:39:09","2362","Brabster","","0",""
"42178","2","","42171","2008-09-03 17:39:52","1433","Boojiboy","","0",""
"42179","2","","42169","2008-09-03 17:40:24","619","Neall","","0",""
"42181","2","","42169","2008-09-03 17:40:54","2536","rp","","0",""
"42182","1","42195","","2008-09-03 17:41:06","373","urini","","0","<html><escaping><markup><blogger>"
"42183","2","","42169","2008-09-03 17:41:16","3854","automatic","","0",""
"42184","2","","42169","2008-09-03 17:41:37","1786","John Sheehan","","0",""
"42187","1","43557","","2008-09-03 17:42:41","1219","Eric Z Beard","","0","<c#><design-patterns><.net-3.5><partial-methods>"
"42188","2","","41824","2008-09-03 17:43:02","1950","Jon Erickson","","0",""
"42189","2","","42182","2008-09-03 17:43:05","2547","OwenP","","0",""
"42190","2","","42187","2008-09-03 17:43:24","1790","JasonBunting","","0",""
"42191","2","","42182","2008-09-03 17:43:33","3295","toolkit","","0",""
"42192","2","","42182","2008-09-03 17:43:52","2551","sundae1888","","0",""
"42193","2","","42182","2008-09-03 17:43:55","1441","crashmstr","","0",""
"42194","2","","42182","2008-09-03 17:44:17","96","Chris Marasti-Georg","","0",""
"42195","2","","42182","2008-09-03 17:44:41","1786","John Sheehan","","0",""
"42196","2","","42146","2008-09-03 17:45:05","2885","Rydell","","0",""
"42197","1","42285","","2008-09-03 17:46:21","30","Grant","","0","<vb.net><serial-port>"
"42198","2","","42169","2008-09-03 17:46:21","1368","public static","","0",""
"42200","1","","","2008-09-03 17:46:50","4299","Scott Nichols","","0","<linq><linq-to-sql>"
"42201","2","","42182","2008-09-03 17:48:18","145","akdom","","0",""
"42202","2","","41686","2008-09-03 17:49:35","2961","Stu Thompson","","0",""
"42203","1","","","2008-09-03 17:50:41","357","Terrapin","","0","<mysql><sql><sql-server><number-formatting>"
"42204","1","42241","","2008-09-03 17:51:00","3176","Brian Paden","2018-04-21 17:07:58","1","<windows><hex><directory>"
"42206","2","","42115","2008-09-03 17:51:49","1433","Boojiboy","","0",""
"42207","2","","42126","2008-09-03 17:52:20","2847","John Boker","","0",""
"42208","2","","42197","2008-09-03 17:52:50","2915","Adam Davis","","0",""
"42209","2","","42203","2008-09-03 17:53:23","1902010","ceejayoz","","0",""
"42211","2","","35248","2008-09-03 17:54:33","2551","sundae1888","","0",""
"42212","1","42299","","2008-09-03 17:54:51","3205","skolima","","0","<c#><mysql><linux><linq><mono>"
"42213","2","","42115","2008-09-03 17:55:15","1889","MikeScott8","","0",""
"42215","1","42229","","2008-09-03 17:57:05","1659","marxidad","","0","<asp.net><web-applications><https>"
"42224","2","","42203","2008-09-03 17:59:23","4299","Scott Nichols","","0",""
"42225","2","","35248","2008-09-03 18:00:40","3347","spoulson","","0",""
"42227","2","","42187","2008-09-03 18:01:08","1659","marxidad","","0",""
"42228","2","","42215","2008-09-03 18:03:36","1659","marxidad","","0",""
"42229","2","","42215","2008-09-03 18:04:16","4284","casktapper","","0",""
"42233","2","","42203","2008-09-03 18:08:24","3590","hamishmcn","","0",""
"42234","1","42278","","2008-09-03 18:08:37","1638","mmattax","","0","<actionscript-3><apache-flex>"
"42235","2","","42169","2008-09-03 18:09:32","543","bpapa","","0",""
"42237","2","","11085","2008-09-03 18:09:51","4406","Jagmal","","0",""
"42238","2","","42203","2008-09-03 18:09:57","2373","nickd","","0",""
"42239","1","","","2008-09-03 18:11:09","1753","Nathan DeWitt","2017-04-30 11:56:36","1","<cd><embeddedwebserver>"
"42240","2","","41898","2008-09-03 18:11:41","3176","Brian Paden","","0",""
"42241","2","","42204","2008-09-03 18:13:09","1611","Craig","","0",""
"42242","2","","41908","2008-09-03 18:14:11","3619","ajmastrean","","0",""
"42243","2","","42187","2008-09-03 18:14:55","1518","Jonathan Webb","","0",""
"42244","2","","42239","2008-09-03 18:15:49","636","BrianLy","","0",""
"42246","1","45983","","2008-09-03 18:16:07","3442","","","0","<svn><deployment>"
"42247","1","42252","","2008-09-03 18:16:17","122","Mike Stone","","0","<javascript>"
"42248","2","","41576","2008-09-03 18:17:42","897","Daniel McPherson","","0",""
"42249","2","","42239","2008-09-03 18:17:50","525","pc1oad1etter","","0",""
"42250","2","","42212","2008-09-03 18:18:56","2847","John Boker","","0",""
"42251","1","98848","","2008-09-03 18:19:10","3759","Andy S","","0","<.net><mef>"
"42252","2","","42247","2008-09-03 18:19:29","1790","JasonBunting","","0",""
"42254","1","2068227","","2008-09-03 18:19:32","3645","Bj&#248;rn","","0","<javascript><jquery><animation>"
"42255","2","","42254","2008-09-03 18:20:21","3560","John Millikin","","0",""
"42256","2","","42247","2008-09-03 18:20:21","1097","Geoff","","0",""
"42257","2","","41908","2008-09-03 18:20:48","4381","Tanoku","","0",""
"42258","2","","42203","2008-09-03 18:20:53","3743","Kevin Fairchild","","0",""
"42259","2","","42247","2008-09-03 18:21:53","4174","Kamiel Wanrooij","","0",""
"42261","2","","42254","2008-09-03 18:22:35","653","Ricky","","0",""
"42262","1","43407","","2008-09-03 18:23:03","","Elijah Manor","","0","<web-services><web-applications><wsdl>"
"42264","2","","7089","2008-09-03 18:23:58","2166","tpmorg","","0",""
"42265","2","","42239","2008-09-03 18:26:22","1786","John Sheehan","","0",""
"42268","2","","42239","2008-09-03 18:28:52","4174","Kamiel Wanrooij","","0",""
"42269","2","","42247","2008-09-03 18:29:03","4284","casktapper","","0",""
"42271","2","","42254","2008-09-03 18:31:18","1786","John Sheehan","","0",""
"42272","1","","","2008-09-03 18:32:47","","Pradeep","","0","<c#><windows><winforms><treeview>"
"42275","2","","30251","2008-09-03 18:37:06","2166","tpmorg","","0",""
"42276","2","","24901","2008-09-03 18:37:26","3848","Motti","","0",""
"42278","2","","42234","2008-09-03 18:38:01","1153","81bronco","","0",""
"42281","1","43271","","2008-09-03 18:41:03","1965","Jonathan Holland","","0","<caching><internet-explorer-6><http-headers><dynamic-pages>"
"42282","1","42304","","2008-09-03 18:41:11","17","Nick Berardi","","0","<asp.net-mvc><forms><model-view-controller>"
"42283","2","","41355","2008-09-03 18:42:10","636","BrianLy","","0",""
"42285","2","","42197","2008-09-03 18:42:35","3631","Rob Walker","","0",""
"42286","1","42293","","2008-09-03 18:45:51","3475","Scott","","0","<.net><string><text-files>"
"42287","2","","40773","2008-09-03 18:46:06","1432","jsight","","0",""
"42288","2","","41159","2008-09-03 18:46:20","3619","ajmastrean","","0",""
"42289","2","","42282","2008-09-03 18:46:32","1554","Brad Wilson","","0",""
"42290","2","","42286","2008-09-03 18:47:45","1554","Brad Wilson","","0",""
"42291","2","","42239","2008-09-03 18:48:20","1153","81bronco","","0",""
"42292","2","","42286","2008-09-03 18:48:36","96","Chris Marasti-Georg","","0",""
"42293","2","","42286","2008-09-03 18:51:06","4435","","","0",""
"42294","1","42301","","2008-09-03 18:51:17","1288","Bill the Lizard","","0","<css><html><footer><sticky-footer>"
"42295","2","","42246","2008-09-03 18:51:32","636","BrianLy","","0",""
"42299","2","","42212","2008-09-03 18:53:57","1249","ALassek","","0",""
"42300","2","","42246","2008-09-03 18:54:43","2047","Craig","","0",""
"42301","2","","42294","2008-09-03 18:55:18","3355","Staale","","0",""
"42302","2","","42294","2008-09-03 18:55:48","1786","John Sheehan","","0",""
"42303","2","","42294","2008-09-03 18:55:54","1265","Cd-MaN","","0",""
"42304","2","","42282","2008-09-03 18:55:59","","user1228","","0",""
"42306","2","","7074","2008-09-03 18:58:07","3619","ajmastrean","","0",""
"42308","1","42513","","2008-09-03 18:58:35","45603","Vulcan Eager","2013-11-11 01:41:35","1","<c++><c><header>"
"42311","2","","42247","2008-09-03 18:59:46","2434","Daniel James","","0",""
"42312","1","42339","","2008-09-03 19:00:01","2213","Ian Patrick Hughes","","0","<mobile><hardware><pocketpc>"
"42314","2","","42294","2008-09-03 19:01:58","1153","81bronco","","0",""
"42315","2","","42294","2008-09-03 19:02:31","4435","Jimmy","","0",""
"42316","2","","42308","2008-09-03 19:03:11","863","Matt Dillard","","0",""
"42317","2","","42247","2008-09-03 19:04:08","1295","TonyLa","","0",""
"42318","2","","42126","2008-09-03 19:04:32","3114","Brian","","0",""
"42321","2","","42281","2008-09-03 19:05:24","4396","","","0",""
"42322","2","","42286","2008-09-03 19:06:14","1324220","mashi","","0",""
"42323","1","42494","","2008-09-03 19:07:03","2138","Sergio del Amo","","0","<javascript>"
"42324","2","","42308","2008-09-03 19:07:57","3114","Brian","","0",""
"42325","2","","42076","2008-09-03 19:08:25","2287","PConroy","","0",""
"42326","2","","42212","2008-09-03 19:08:36","1965","Jonathan Holland","","0",""
"42327","2","","42126","2008-09-03 19:09:13","3853","ChrisN","","0",""
"42328","2","","28124","2008-09-03 19:09:36","4418","origamigumby","","0",""
"42329","2","","30251","2008-09-03 19:10:30","2025","Ross","","0",""
"42331","2","","42323","2008-09-03 19:12:29","1790","JasonBunting","","0",""
"42332","2","","12702","2008-09-03 19:14:32","940","theprise","","0",""
"42333","1","42684","","2008-09-03 19:15:55","1409","Herms","","0","<apache-flex><video><streaming>"
"42336","2","","41836","2008-09-03 19:18:17","4396","iAn","","0",""
"42339","2","","42312","2008-09-03 19:19:40","194","Adam Haile","","0",""
"42341","2","","42187","2008-09-03 19:20:04","1206","Ed","","0",""
"42342","1","42352","","2008-09-03 19:20:27","1965","Jonathan Holland","","0","<html><css><internet-explorer-6><rendering>"
"42345","1","","","2008-09-03 19:22:50","2644","pek","","0","<regex><validation><language-agnostic><ip-address>"
"42346","2","","42342","2008-09-03 19:23:25","2287","PConroy","","0",""
"42352","2","","42342","2008-09-03 19:26:33","4435","Jimmy","","0",""
"42357","1","42651","","2008-09-03 19:28:30","1463","Guy","","0","<sql><sql-server>"
"42359","2","","42345","2008-09-03 19:29:27","1288","Bill the Lizard","","0",""
"42362","2","","42323","2008-09-03 19:30:37","3191","Domenic","","0",""
"42366","1","42377","","2008-09-03 19:32:00","4437","Scott Warren","","0","<visual-studio><installation><windows-installer><exe>"
"42367","2","","42357","2008-09-03 19:32:14","3560","John Millikin","","0",""
"42369","2","","42357","2008-09-03 19:32:38","1965","Jonathan Holland","","0",""
"42373","2","","42357","2008-09-03 19:33:48","4325","chs","","0",""
"42374","2","","30251","2008-09-03 19:34:54","3263","Radu094","","0",""
"42376","2","","42345","2008-09-03 19:35:09","29","mharen","","0",""
"42377","2","","42366","2008-09-03 19:35:15","3191","Domenic","","0",""
"42378","2","","42357","2008-09-03 19:36:20","","user1228","","0",""
"42381","2","","42323","2008-09-03 19:37:25","2138","Sergio del Amo","","0",""
"42382","2","","42366","2008-09-03 19:37:35","2047","Craig","","0",""
"42383","1","42410","","2008-09-03 19:37:58","3044","levand","","0","<java><xml><dom><concurrency>"
"42384","2","","42345","2008-09-03 19:38:43","115","Unkwntech","","0",""
"42386","1","","","2008-09-03 19:40:25","4438","COPILOT User","","0","<c#><oracle><coalesce>"
"42387","2","","42386","2008-09-03 19:40:47","77","Darren Kopp","","0",""
"42390","2","","42200","2008-09-03 19:41:13","1463","Guy","","0",""
"42392","2","","40480","2008-09-03 19:42:03","292","shs","","0",""
"42393","2","","42345","2008-09-03 19:42:43","29","mharen","","0",""
"42395","1","42409","","2008-09-03 19:42:50","1048","Keith Sirmons","2013-09-09 04:55:45","1","<language-agnostic><conditional>"
"42396","1","42412","","2008-09-03 19:43:22","1414","travis","","0","<asp.net><vb.net><.net-2.0><repeater><button>"
"42397","2","","42386","2008-09-03 19:43:36","909","Erik van Brakel","","0",""
"42401","2","","4689","2008-09-03 19:44:19","2047","Craig","","0",""
"42403","2","","42383","2008-09-03 19:45:38","4249","matt b","","0",""
"42404","2","","42396","2008-09-03 19:46:12","1554","Brad Wilson","","0",""
"42405","2","","42308","2008-09-03 19:46:43","4177","Xavier Nodet","","0",""
"42406","2","","1083","2008-09-03 19:46:47","4308","bene","","0",""
"42407","1","","","2008-09-03 19:46:54","4438","COPILOT User","","0","<web-applications><openid>"
"42408","2","","37185","2008-09-03 19:47:17","206","Chris Miller","","0",""
"42409","2","","42395","2008-09-03 19:47:24","115","Unkwntech","","0",""
"42410","2","","42383","2008-09-03 19:47:53","4223","jodonnell","","0",""
"42412","2","","42396","2008-09-03 19:48:16","1965","Jonathan Holland","","0",""
"42413","2","","42345","2008-09-03 19:48:45","4155","Niniki","","0",""
"42414","2","","42407","2008-09-03 19:48:56","572","Thomas Owens","","0",""
"42416","1","67689","","2008-09-03 19:50:11","3798","Kris Erickson","","0","<ubuntu><mono>"
"42417","2","","42239","2008-09-03 19:50:12","3191","Domenic","","0",""
"42420","2","","42395","2008-09-03 19:50:45","1199","Blair Conrad","","0",""
"42422","1","42445","","2008-09-03 19:51:03","2357","osp70","","0","<.net><vb.net><memory-leaks><garbage-collection>"
"42423","2","","42407","2008-09-03 19:51:13","115","Unkwntech","","0",""
"42424","2","","42407","2008-09-03 19:51:17","305","Mark Biek","","0",""
"42425","2","","42076","2008-09-03 19:51:24","2948","Antti Syk&#228;ri","","0",""
"42427","2","","42396","2008-09-03 19:51:47","2047","Craig","","0",""
"42428","1","42498","","2008-09-03 19:52:07","1476","Avner","2013-05-02 17:46:39","1","<windows><macos><operating-system><x11>"
"42431","2","","42416","2008-09-03 19:53:28","2847","John Boker","","0",""
"42432","2","","42357","2008-09-03 19:53:35","1463","Guy","","0",""
"42434","2","","42422","2008-09-03 19:54:07","2469","Longhorn213","","0",""
"42436","2","","42422","2008-09-03 19:54:30","942","Campbell","","0",""
"42437","1","42448","","2008-09-03 19:55:05","2191","Mykroft","","0","<c#><point-of-sale>"
"42438","1","","","2008-09-03 19:55:13","206","Chris Miller","","0","<sql-server><smo>"
"42441","2","","42407","2008-09-03 19:56:43","100","EHaskins","","0",""
"42442","2","","42357","2008-09-03 19:57:16","3560","John Millikin","","0",""
"42445","2","","42422","2008-09-03 19:59:08","736","swilliams","","0",""
"42446","1","42968","","2008-09-03 19:59:11","4066","Adam Tegen","","0","<.net><c++><interop><managed-c++>"
"42448","2","","42437","2008-09-03 19:59:42","3203","jttraino","","0",""
"42449","2","","42239","2008-09-03 19:59:52","115","Unkwntech","","0",""
"42450","2","","42383","2008-09-03 19:59:59","1471","Outlaw Programmer","","0",""
"42452","1","42477","","2008-09-03 20:00:16","292","shs","","0","<java><bytecode><monkeypatching><bcel>"
"42453","2","","42422","2008-09-03 20:00:16","3631","Rob Walker","","0",""
"42454","2","","42422","2008-09-03 20:00:34","3191","Domenic","","0",""
"42455","2","","40480","2008-09-03 20:01:59","2644","pek","","0",""
"42460","1","107103","","2008-09-03 20:04:47","2547","OwenP","","0","<.net><winforms><user-interface><windows-xp>"
"42463","2","","42437","2008-09-03 20:07:05","1311","Pascal","","0",""
"42466","1","42475","","2008-09-03 20:11:32","1583","Oded","2012-05-06 16:29:46","1","<msdn>"
"42467","2","","36890","2008-09-03 20:11:36","2193","Jason Etheridge","","0",""
"42468","1","42474","","2008-09-03 20:12:28","3776","McKenzieG1","","0","<.net><windows><networking><remoting>"
"42469","2","","42437","2008-09-03 20:13:06","2098","Re0sless","","0",""
"42470","2","","41686","2008-09-03 20:13:20","1310","ScArcher2","","0",""
"42471","2","","42466","2008-09-03 20:14:08","3381","Ben Scheirman","","0",""
"42472","2","","42466","2008-09-03 20:14:10","2284","17 of 26","","0",""
"42474","2","","42468","2008-09-03 20:14:21","4249","matt b","","0",""
"42475","2","","42466","2008-09-03 20:14:53","736","swilliams","","0",""
"42477","2","","42452","2008-09-03 20:15:15","2018","wvdschel","","0",""
"42478","2","","42468","2008-09-03 20:15:24","1219","Eric Z Beard","","0",""
"42481","2","","42460","2008-09-03 20:17:03","1311","Pascal","","0",""
"42482","1","43364","","2008-09-03 20:18:47","2678","","","0","<python><ms-word>"
"42483","1","42540","","2008-09-03 20:19:30","1782","Juan Manuel","","0","<oracle><olap><cubes>"
"42484","2","","36890","2008-09-03 20:19:37","1175","Kristopher Johnson","","0",""
"42485","2","","42482","2008-09-03 20:20:00","2902","Unsliced","","0",""
"42487","2","","22901","2008-09-03 20:21:00","2193","Jason Etheridge","","0",""
"42489","1","42532","","2008-09-03 20:21:04","4213","marcio","","0","<algorithm><indexing><full-text-search>"
"42490","1","42553","","2008-09-03 20:21:14","3381","Ben Scheirman","","0","<version-control><tfs>"
"42491","2","","41446","2008-09-03 20:21:25","1117","Dale Ragan","","0",""
